old_path,old_url,language,old_title,old_h1,page_type,migration_action,new_path,new_url,reason,confidence,priority,launch_blocker,search_evidence,commercial_intent,business_relevance,content_quality,fact_risk,final_priority,final_action,legacy_preserve,gsc_supported,review_notes
/zh/projects/ethiopia-textile-factory,https://zhongsai-steelstructure.com/zh/projects/ethiopia-textile-factory,ZH,大型纺织制造工厂 — 亚的斯亚贝巴，埃塞俄比亚 | 中赛钢构,大型纺织制造工厂 — 亚的斯亚贝巴，埃塞俄比亚,project,GONE_410_CANDIDATE,,,GENERATED_LEGACY_PROJECT: Legacy page was generated content and is not a verified ZhongSai project case. Overseas project (ethiopia-textile-factory); V2 currently only has 12 domestic projects. Needs content verification before migration.,MEDIUM,P1,YES,UNKNOWN,HIGH,HIGH,USABLE,OK,N/A,GONE_410_CANDIDATE,NO,NO,"Overseas project (ethiopia-textile-factory): NOT verified as ZhongSai project. Do NOT create V2 page. Requires company confirmation of participation scope. | V2-08C: Confirmed generated content, not real project. Marked GONE_410_CANDIDATE."
/zh/projects/futian-bonded-zone-customs,https://zhongsai-steelstructure.com/zh/projects/futian-bonded-zone-customs,ZH,"福田保税区海关基础设施项目 | 广东深圳福田2,100 吨 - 中赛钢构",福田保税区海关基础设施项目,project,KEEP,/zh/projects/futian-bonded-zone-customs/,https://zhongsai-steelstructure.com/zh/projects/futian-bonded-zone-customs/,Path and search intent identical to V2 page,HIGH,,NO,UNKNOWN,MEDIUM,MEDIUM,USABLE,OK,N/A,KEEP,NO,NO,
/zh/projects/guangdong-yixian-biotech-manufacturing,https://zhongsai-steelstructure.com/zh/projects/guangdong-yixian-biotech-manufacturing,ZH,"广东逸仙生物科技高端制造厂房项目 | 广东9,000 吨 - 中赛钢构",广东逸仙生物科技高端制造厂房项目,project,301_ONE_TO_ONE,/zh/projects/yixian-biotech-manufacturing/,https://zhongsai-steelstructure.com/zh/projects/yixian-biotech-manufacturing/,Path changed but same search intent; V2 has equivalent page,HIGH,,NO,UNKNOWN,MEDIUM,HIGH,USABLE,OK,N/A,301_ONE_TO_ONE,NO,NO,
/zh/projects/guangzhou-gongkong-high-end-equipment-base,https://zhongsai-steelstructure.com/zh/projects/guangzhou-gongkong-high-end-equipment-base,ZH,"广州工控大湾区现代高端装备研发生产基地项目 | 广东广州南沙区9,800 吨 - 中赛钢构",广州工控大湾区现代高端装备研发生产基地项目,project,301_ONE_TO_ONE,/zh/projects/guangzhou-high-end-equipment-base/,https://zhongsai-steelstructure.com/zh/projects/guangzhou-high-end-equipment-base/,Path changed but same search intent; V2 has equivalent page,HIGH,,NO,UNKNOWN,MEDIUM,MEDIUM,USABLE,OK,N/A,301_ONE_TO_ONE,NO,NO,
/zh/projects/huarun-center-commercial-residential,https://zhongsai-steelstructure.com/zh/projects/huarun-center-commercial-residential,ZH,华润置地中心商业、住宅楼项目 | 东莞南城2380吨 - 中赛钢构,华润置地中心商业、住宅楼项目,project,301_ONE_TO_ONE,/zh/projects/dongguan-huarun-center/,https://zhongsai-steelstructure.com/zh/projects/dongguan-huarun-center/,Path changed but same search intent; V2 has equivalent page,HIGH,,NO,UNKNOWN,MEDIUM,MEDIUM,USABLE,OK,N/A,301_ONE_TO_ONE,NO,NO,
/zh/projects/indonesia-mining-steel-structure,https://zhongsai-steelstructure.com/zh/projects/indonesia-mining-steel-structure,ZH,印尼选矿厂钢结构项目 | 可按项目要求提供矿山加工厂房出口案例 - 中赛钢构,印尼选矿厂钢结构项目,project,GONE_410_CANDIDATE,,,GENERATED_LEGACY_PROJECT: Legacy page was generated content and is not a verified ZhongSai project case. Overseas project (indonesia-mining-steel-structure); V2 currently only has 12 domestic projects. Needs content verification before migration.,MEDIUM,P1,YES,UNKNOWN,MEDIUM,MEDIUM,USABLE,OK,N/A,GONE_410_CANDIDATE,NO,NO,"Overseas project (indonesia-mining-steel-structure): NOT verified as ZhongSai project. Do NOT create V2 page. Requires company confirmation of participation scope. | V2-08C: Confirmed generated content, not real project. Marked GONE_410_CANDIDATE."
/zh/projects/kenya-dairy-farm,https://zhongsai-steelstructure.com/zh/projects/kenya-dairy-farm,ZH,,,project,GONE_410_CANDIDATE,,,Already returns 404 on old site; no live content to migrate,HIGH,,NO,UNKNOWN,MEDIUM,MEDIUM,USABLE,OK,N/A,GONE_410_CANDIDATE,NO,NO,
/zh/projects/kenya-dairy-farm-complex,https://zhongsai-steelstructure.com/zh/projects/kenya-dairy-farm-complex,ZH,奶牛场综合体（挤奶厅、饲料库、牛舍） — 内罗毕，肯尼亚 | 中赛钢构,奶牛场综合体（挤奶厅、饲料库、牛舍） — 内罗毕，肯尼亚,project,GONE_410_CANDIDATE,,,GENERATED_LEGACY_PROJECT: Legacy page was generated content and is not a verified ZhongSai project case. Overseas project (kenya-dairy-farm-complex); V2 currently only has 12 domestic projects. Needs content verification before migration.,MEDIUM,P1,YES,UNKNOWN,MEDIUM,MEDIUM,USABLE,OK,N/A,GONE_410_CANDIDATE,NO,NO,"Overseas project (kenya-dairy-farm-complex): NOT verified as ZhongSai project. Do NOT create V2 page. Requires company confirmation of participation scope. | V2-08C: Confirmed generated content, not real project. Marked GONE_410_CANDIDATE."
/zh/projects/luohu-mixc-commercial-skybridge,https://zhongsai-steelstructure.com/zh/projects/luohu-mixc-commercial-skybridge,ZH,罗湖万象城商业中心天桥项目 | 广东深圳罗湖500 吨 - 中赛钢构,罗湖万象城商业中心天桥项目,project,301_ONE_TO_ONE,/zh/projects/luohu-mixc-skybridge/,https://zhongsai-steelstructure.com/zh/projects/luohu-mixc-skybridge/,Path changed but same search intent; V2 has equivalent page,HIGH,,NO,UNKNOWN,MEDIUM,MEDIUM,USABLE,OK,N/A,301_ONE_TO_ONE,NO,NO,
/zh/projects/malaysia-commercial-complex,https://zhongsai-steelstructure.com/zh/projects/malaysia-commercial-complex,ZH,公共商业综合体 — 吉隆坡 | 中赛钢构,公共商业综合体 — 吉隆坡,project,GONE_410_CANDIDATE,,,GENERATED_LEGACY_PROJECT: Legacy page was generated content and is not a verified ZhongSai project case. Overseas project (malaysia-commercial-complex); V2 currently only has 12 domestic projects. Needs content verification before migration.,MEDIUM,P1,YES,UNKNOWN,MEDIUM,MEDIUM,USABLE,OK,N/A,GONE_410_CANDIDATE,NO,NO,"Overseas project (malaysia-commercial-complex): NOT verified as ZhongSai project. Do NOT create V2 page. Requires company confirmation of participation scope. | V2-08C: Confirmed generated content, not real project. Marked GONE_410_CANDIDATE."
/zh/projects/mexico-appliance-factory,https://zhongsai-steelstructure.com/zh/projects/mexico-appliance-factory,ZH,家电制造工厂 — 蒙特雷 | 中赛钢构,家电制造工厂 — 蒙特雷,project,GONE_410_CANDIDATE,,,GENERATED_LEGACY_PROJECT: Legacy page was generated content and is not a verified ZhongSai project case. Overseas project (mexico-appliance-factory); V2 currently only has 12 domestic projects. Needs content verification before migration.,MEDIUM,P1,YES,UNKNOWN,HIGH,HIGH,USABLE,OK,N/A,GONE_410_CANDIDATE,NO,NO,"Overseas project (mexico-appliance-factory): NOT verified as ZhongSai project. Do NOT create V2 page. Requires company confirmation of participation scope. | V2-08C: Confirmed generated content, not real project. Marked GONE_410_CANDIDATE."
/zh/projects/nigeria-logistics-warehouse,https://zhongsai-steelstructure.com/zh/projects/nigeria-logistics-warehouse,ZH,,,project,GONE_410_CANDIDATE,,,Already returns 404 on old site; no live content to migrate,HIGH,,NO,UNKNOWN,HIGH,HIGH,USABLE,OK,N/A,GONE_410_CANDIDATE,NO,NO,
/zh/projects/oman-oil-equipment-workshop,https://zhongsai-steelstructure.com/zh/projects/oman-oil-equipment-workshop,ZH,石油设备维修车间 — 马斯喀特 | 中赛钢构,石油设备维修车间 — 马斯喀特,project,GONE_410_CANDIDATE,,,GENERATED_LEGACY_PROJECT: Legacy page was generated content and is not a verified ZhongSai project case. Overseas project (oman-oil-equipment-workshop); V2 currently only has 12 domestic projects. Needs content verification before migration.,MEDIUM,P1,YES,UNKNOWN,HIGH,HIGH,USABLE,OK,N/A,GONE_410_CANDIDATE,NO,NO,"Overseas project (oman-oil-equipment-workshop): NOT verified as ZhongSai project. Do NOT create V2 page. Requires company confirmation of participation scope. | V2-08C: Confirmed generated content, not real project. Marked GONE_410_CANDIDATE."
/zh/projects/peru-mining-workshop,https://zhongsai-steelstructure.com/zh/projects/peru-mining-workshop,ZH,秘鲁矿山车间钢结构项目 | 可按项目要求提供矿业厂房出口案例 - 中赛钢构,秘鲁矿山车间钢结构项目,project,GONE_410_CANDIDATE,,,GENERATED_LEGACY_PROJECT: Legacy page was generated content and is not a verified ZhongSai project case. Overseas project (peru-mining-workshop); V2 currently only has 12 domestic projects. Needs content verification before migration.,MEDIUM,P1,YES,UNKNOWN,HIGH,HIGH,USABLE,OK,N/A,GONE_410_CANDIDATE,NO,NO,"Overseas project (peru-mining-workshop): NOT verified as ZhongSai project. Do NOT create V2 page. Requires company confirmation of participation scope. | V2-08C: Confirmed generated content, not real project. Marked GONE_410_CANDIDATE."
/zh/projects/philippines-food-processing-plant,https://zhongsai-steelstructure.com/zh/projects/philippines-food-processing-plant,ZH,食品加工厂房 — 马尼拉 | 中赛钢构,食品加工厂房 — 马尼拉,project,GONE_410_CANDIDATE,,,GENERATED_LEGACY_PROJECT: Legacy page was generated content and is not a verified ZhongSai project case. Overseas project (philippines-food-processing-plant); V2 currently only has 12 domestic projects. Needs content verification before migration.,MEDIUM,P1,YES,UNKNOWN,MEDIUM,MEDIUM,USABLE,OK,N/A,GONE_410_CANDIDATE,NO,NO,"Overseas project (philippines-food-processing-plant): NOT verified as ZhongSai project. Do NOT create V2 page. Requires company confirmation of participation scope. | V2-08C: Confirmed generated content, not real project. Marked GONE_410_CANDIDATE."
/zh/projects/saudi-arabia-manufacturing-factory,https://zhongsai-steelstructure.com/zh/projects/saudi-arabia-manufacturing-factory,ZH,,,project,GONE_410_CANDIDATE,,,Already returns 404 on old site; no live content to migrate,HIGH,,NO,UNKNOWN,HIGH,HIGH,USABLE,OK,N/A,GONE_410_CANDIDATE,NO,NO,
/zh/projects/shanghai-baoye-xiegang-aviation-manufacturing,https://zhongsai-steelstructure.com/zh/projects/shanghai-baoye-xiegang-aviation-manufacturing,ZH,"上海宝冶谢岗通用航空制造及供应链项目 | 广东东莞谢岗镇8,可按项目要求提供 - 中赛钢构",上海宝冶谢岗通用航空制造及供应链项目,project,301_ONE_TO_ONE,/zh/projects/xiegang-aviation-manufacturing/,https://zhongsai-steelstructure.com/zh/projects/xiegang-aviation-manufacturing/,Path changed but same search intent; V2 has equivalent page,HIGH,,NO,UNKNOWN,MEDIUM,HIGH,USABLE,OK,N/A,301_ONE_TO_ONE,NO,NO,
/zh/projects/shantou-luxshare-precision-electronics,https://zhongsai-steelstructure.com/zh/projects/shantou-luxshare-precision-electronics,ZH,"汕头立讯精密全球电子信息产业中心项目 | 广东汕头4,可按项目要求提供 - 中赛钢构",汕头立讯精密全球电子信息产业中心项目,project,301_ONE_TO_ONE,/zh/projects/shantou-luxshare-electronics-center/,https://zhongsai-steelstructure.com/zh/projects/shantou-luxshare-electronics-center/,Path changed but same search intent; V2 has equivalent page,HIGH,,NO,UNKNOWN,MEDIUM,MEDIUM,USABLE,OK,N/A,301_ONE_TO_ONE,NO,NO,
/zh/projects/shenzhen-international-zhanjiang-logistics-port,https://zhongsai-steelstructure.com/zh/projects/shenzhen-international-zhanjiang-logistics-port,ZH,深国际湛江综合物流港钢结构项目 | 广东湛江3160吨 - 中赛钢构,深国际湛江综合物流港钢结构项目,project,301_ONE_TO_ONE,/zh/projects/zhanjiang-logistics-port/,https://zhongsai-steelstructure.com/zh/projects/zhanjiang-logistics-port/,Path changed but same search intent; V2 has equivalent page,HIGH,,NO,UNKNOWN,MEDIUM,MEDIUM,USABLE,OK,N/A,301_ONE_TO_ONE,NO,NO,
/zh/projects/shenzhen-qianhai-dreamfactory,https://zhongsai-steelstructure.com/zh/projects/shenzhen-qianhai-dreamfactory,ZH,"深圳前海深港青年梦工厂项目 | 广东深圳前海3,600 吨 - 中赛钢构",深圳前海深港青年梦工厂项目,project,301_ONE_TO_ONE,/zh/projects/qianhai-dreamfactory/,https://zhongsai-steelstructure.com/zh/projects/qianhai-dreamfactory/,Path changed but same search intent; V2 has equivalent page,HIGH,,NO,UNKNOWN,HIGH,HIGH,USABLE,OK,N/A,301_ONE_TO_ONE,NO,NO,
/zh/projects/south-africa-auto-parts-factory,https://zhongsai-steelstructure.com/zh/projects/south-africa-auto-parts-factory,ZH,汽车零部件制造工厂（配可按项目要求提供航车） — 约翰内斯堡，南非 | 中赛钢构,汽车零部件制造工厂（配可按项目要求提供航车） — 约翰内斯堡，南非,project,GONE_410_CANDIDATE,,,GENERATED_LEGACY_PROJECT: Legacy page was generated content and is not a verified ZhongSai project case. Overseas project (south-africa-auto-parts-factory); V2 currently only has 12 domestic projects. Needs content verification before migration.,MEDIUM,P1,YES,UNKNOWN,HIGH,HIGH,USABLE,OK,N/A,GONE_410_CANDIDATE,NO,NO,"Overseas project (south-africa-auto-parts-factory): NOT verified as ZhongSai project. Do NOT create V2 page. Requires company confirmation of participation scope. | V2-08C: Confirmed generated content, not real project. Marked GONE_410_CANDIDATE."
/zh/projects/tanzania-grain-storage-warehouse,https://zhongsai-steelstructure.com/zh/projects/tanzania-grain-storage-warehouse,ZH,粮食储备仓库 — 达累斯萨拉姆 | 中赛钢构,粮食储备仓库 — 达累斯萨拉姆,project,GONE_410_CANDIDATE,,,GENERATED_LEGACY_PROJECT: Legacy page was generated content and is not a verified ZhongSai project case. Overseas project (tanzania-grain-storage-warehouse); V2 currently only has 12 domestic projects. Needs content verification before migration.,MEDIUM,P1,YES,UNKNOWN,HIGH,HIGH,USABLE,OK,N/A,GONE_410_CANDIDATE,NO,NO,"Overseas project (tanzania-grain-storage-warehouse): NOT verified as ZhongSai project. Do NOT create V2 page. Requires company confirmation of participation scope. | V2-08C: Confirmed generated content, not real project. Marked GONE_410_CANDIDATE."
/zh/projects/vietnam-ecommerce-logistics-center,https://zhongsai-steelstructure.com/zh/projects/vietnam-ecommerce-logistics-center,ZH,电商物流仓储中心（12米檐高） — 胡志明市，越南 | 中赛钢构,电商物流仓储中心（12米檐高） — 胡志明市，越南,project,GONE_410_CANDIDATE,,,GENERATED_LEGACY_PROJECT: Legacy page was generated content and is not a verified ZhongSai project case. Overseas project (vietnam-ecommerce-logistics-center); V2 currently only has 12 domestic projects. Needs content verification before migration.,MEDIUM,P1,YES,UNKNOWN,MEDIUM,MEDIUM,USABLE,OK,N/A,GONE_410_CANDIDATE,NO,NO,"Overseas project (vietnam-ecommerce-logistics-center): NOT verified as ZhongSai project. Do NOT create V2 page. Requires company confirmation of participation scope. | V2-08C: Confirmed generated content, not real project. Marked GONE_410_CANDIDATE."
/zh/projects/vietnam-logistics-center,https://zhongsai-steelstructure.com/zh/projects/vietnam-logistics-center,ZH,越南物流中心钢结构项目 | 可按项目要求提供仓储物流出口案例 - 中赛钢构,越南物流中心钢结构项目,project,GONE_410_CANDIDATE,,,GENERATED_LEGACY_PROJECT: Legacy page was generated content and is not a verified ZhongSai project case. Overseas project (vietnam-logistics-center); V2 currently only has 12 domestic projects. Needs content verification before migration.,MEDIUM,P1,YES,UNKNOWN,MEDIUM,MEDIUM,USABLE,OK,N/A,GONE_410_CANDIDATE,NO,NO,"Overseas project (vietnam-logistics-center): NOT verified as ZhongSai project. Do NOT create V2 page. Requires company confirmation of participation scope. | V2-08C: Confirmed generated content, not real project. Marked GONE_410_CANDIDATE."
/zh/shipments,https://zhongsai-steelstructure.com/zh/shipments,ZH,钢结构出货动态 | 装柜实拍视频照片 | 中赛钢构,出货动态 — 装柜实拍,other,301_ONE_TO_ONE,/zh/export-delivery/,https://zhongsai-steelstructure.com/zh/export-delivery/,Path changed but same search intent; V2 has equivalent page,HIGH,,NO,UNKNOWN,LOW,MEDIUM,USABLE,OK,N/A,301_ONE_TO_ONE,NO,NO,
/zh/solutions,https://zhongsai-steelstructure.com/zh/solutions,ZH,钢结构解决方案 | 工业厂房仓库矿业商业建筑设计制造出口 - 中赛钢构,面向不同行业的钢结构解决方案,solution,MIGRATE_CONTENT,,,Solutions hub; V2 solutions is NOINDEX placeholder. Cannot redirect to placeholder.,HIGH,P1,YES,UNKNOWN,MEDIUM,MEDIUM,USABLE,OK,P1_30_DAYS,SAFE_MERGE,NO,NO,Solutions hub: V2 solutions is NOINDEX. Merge to /products/ as closest intent equivalent. Build proper solutions page in 30 days.
/zh/steel-building-solutions/agriculture,https://zhongsai-steelstructure.com/zh/steel-building-solutions/agriculture,ZH,钢结构养殖大棚_钢结构鸡舍猪舍牛棚_中赛钢构,钢结构养殖建筑_鸡舍猪舍牛棚钢结构厂家,solution,MERGE_301,/zh/products/,https://zhongsai-steelstructure.com/zh/products/,Thin/category page merged into stronger V2 hub page with same intent,MEDIUM,,NO,UNKNOWN,MEDIUM,MEDIUM,USABLE,OK,N/A,SAFE_MERGE,NO,NO,
/zh/steel-building-solutions/commercial,https://zhongsai-steelstructure.com/zh/steel-building-solutions/commercial,ZH,钢结构商业建筑_超市4S店写字楼酒店_中赛钢构,钢结构商业建筑_超市4S店写字楼酒店出口厂家,solution,MERGE_301,/zh/products/,https://zhongsai-steelstructure.com/zh/products/,Thin/category page merged into stronger V2 hub page with same intent,MEDIUM,,NO,UNKNOWN,MEDIUM,MEDIUM,USABLE,OK,N/A,SAFE_MERGE,NO,NO,
/zh/steel-building-solutions/energy,https://zhongsai-steelstructure.com/zh/steel-building-solutions/energy,ZH,钢结构能源石化_电厂炼油厂管廊_中赛钢构,钢结构能源石化_电厂炼油厂管廊出口厂家,solution,MERGE_301,/zh/products/,https://zhongsai-steelstructure.com/zh/products/,Thin/category page merged into stronger V2 hub page with same intent,MEDIUM,,NO,UNKNOWN,MEDIUM,MEDIUM,USABLE,OK,N/A,SAFE_MERGE,NO,NO,
/zh/steel-building-solutions/logistics,https://zhongsai-steelstructure.com/zh/steel-building-solutions/logistics,ZH,钢结构物流仓储_物流配送中心仓库_中赛钢构,钢结构物流仓储_物流配送中心出口厂家,solution,MERGE_301,/zh/steel-warehouse/,https://zhongsai-steelstructure.com/zh/steel-warehouse/,Thin/category page merged into stronger V2 hub page with same intent,MEDIUM,,NO,UNKNOWN,MEDIUM,MEDIUM,USABLE,OK,N/A,SAFE_MERGE,NO,NO,
/zh/steel-building-solutions/manufacturing,https://zhongsai-steelstructure.com/zh/steel-building-solutions/manufacturing,ZH,钢结构制造业工厂_生产厂房装配车间_中赛钢构,钢结构制造业工厂_生产厂房装配车间出口厂家,solution,MERGE_301,/zh/steel-workshop/,https://zhongsai-steelstructure.com/zh/steel-workshop/,Thin/category page merged into stronger V2 hub page with same intent,MEDIUM,,NO,UNKNOWN,MEDIUM,HIGH,USABLE,OK,N/A,SAFE_MERGE,NO,NO,
/zh/steel-building-solutions/mining,https://zhongsai-steelstructure.com/zh/steel-building-solutions/mining,ZH,钢结构矿山建筑_矿山厂房输送廊道_中赛钢构,钢结构矿山建筑_矿山厂房输送廊道出口厂家,solution,MERGE_301,/zh/products/,https://zhongsai-steelstructure.com/zh/products/,Thin/category page merged into stronger V2 hub page with same intent,MEDIUM,,NO,UNKNOWN,MEDIUM,MEDIUM,USABLE,OK,N/A,SAFE_MERGE,NO,NO,
/zh/steel-building-solutions/public,https://zhongsai-steelstructure.com/zh/steel-building-solutions/public,ZH,钢结构公共建筑_学校医院体育馆展厅_中赛钢构,钢结构公共建筑_学校医院体育馆出口厂家,solution,MERGE_301,/zh/products/,https://zhongsai-steelstructure.com/zh/products/,Thin/category page merged into stronger V2 hub page with same intent,MEDIUM,,NO,UNKNOWN,MEDIUM,MEDIUM,USABLE,OK,N/A,SAFE_MERGE,NO,NO,
/zh/steel-car-4s-dealership,https://zhongsai-steelstructure.com/zh/steel-car-4s-dealership,ZH,预制钢结构汽车4S店与品牌店制造商,预制钢结构汽车4S店,application,MIGRATE_CONTENT,,,Application page (steel-car-4s-dealership); no V2 equivalent. Evaluate migration or merge into Products/Workshop/Warehouse.,MEDIUM,P1,YES,UNKNOWN,LOW,MEDIUM,USABLE,OK,P1_30_DAYS,LEGACY_PRESERVE,YES,NO,"Application (steel-car-4s-dealership): distinct commercial intent, no V2 target. Legacy preserve at cutover, rebuild in 30 days."
/zh/steel-equipment-platform,https://zhongsai-steelstructure.com/zh/steel-equipment-platform,ZH,钢结构设备平台与工作平台制造商,设备平台与定制钢结构工程,application,MIGRATE_CONTENT,,,Application page (steel-equipment-platform); no V2 equivalent. Evaluate migration or merge into Products/Workshop/Warehouse.,MEDIUM,P1,YES,UNKNOWN,LOW,MEDIUM,USABLE,OK,P2_GROWTH,P2_GROWTH,NO,NO,"Application (steel-equipment-platform): niche intent. Long-term growth, not cutover blocker."
/zh/steel-exhibition-hall,https://zhongsai-steelstructure.com/zh/steel-exhibition-hall,ZH,大跨度钢结构展厅与会展中心制造商,大跨度钢结构展厅,application,MIGRATE_CONTENT,,,Application page (steel-exhibition-hall); no V2 equivalent. Evaluate migration or merge into Products/Workshop/Warehouse.,MEDIUM,P1,YES,UNKNOWN,LOW,MEDIUM,USABLE,OK,P1_30_DAYS,LEGACY_PRESERVE,YES,NO,"Application (steel-exhibition-hall): distinct commercial intent, no V2 target. Legacy preserve at cutover, rebuild in 30 days."
/zh/steel-factory-crane,https://zhongsai-steelstructure.com/zh/steel-factory-crane,ZH,预制钢结构厂房（带行车）制造商,预制钢结构厂房（带行车）,application,MIGRATE_CONTENT,,,Application page (steel-factory-crane); no V2 equivalent. Evaluate migration or merge into Products/Workshop/Warehouse.,MEDIUM,P1,YES,UNKNOWN,MEDIUM,HIGH,USABLE,OK,P2_GROWTH,P2_GROWTH,NO,NO,"Application (steel-factory-crane): niche intent. Long-term growth, not cutover blocker."
/zh/steel-hangar,https://zhongsai-steelstructure.com/zh/steel-hangar,ZH,钢结构机库_飞机库直升机库厂家_中赛钢构,钢结构飞机库与大跨度建筑解决方案,application,MIGRATE_CONTENT,,,Application page (steel-hangar); no V2 equivalent. Evaluate migration or merge into Products/Workshop/Warehouse.,MEDIUM,P1,YES,UNKNOWN,LOW,MEDIUM,USABLE,OK,P1_30_DAYS,LEGACY_PRESERVE,YES,NO,"Application (steel-hangar): distinct commercial intent, no V2 target. Legacy preserve at cutover, rebuild in 30 days."
/zh/steel-hospital-building,https://zhongsai-steelstructure.com/zh/steel-hospital-building,ZH,预制钢结构医院建筑制造商,医院与公共建筑钢结构解决方案,application,MIGRATE_CONTENT,,,Application page (steel-hospital-building); no V2 equivalent. Evaluate migration or merge into Products/Workshop/Warehouse.,MEDIUM,P1,YES,UNKNOWN,LOW,MEDIUM,USABLE,OK,P1_30_DAYS,LEGACY_PRESERVE,YES,NO,"Application (steel-hospital-building): distinct commercial intent, no V2 target. Legacy preserve at cutover, rebuild in 30 days."
/zh/steel-hotel-restaurant,https://zhongsai-steelstructure.com/zh/steel-hotel-restaurant,ZH,预制钢结构酒店与餐厅建筑制造商,预制钢结构酒店与餐厅,application,MIGRATE_CONTENT,,,Application page (steel-hotel-restaurant); no V2 equivalent. Evaluate migration or merge into Products/Workshop/Warehouse.,MEDIUM,P1,YES,UNKNOWN,LOW,MEDIUM,USABLE,OK,P1_30_DAYS,LEGACY_PRESERVE,YES,NO,"Application (steel-hotel-restaurant): distinct commercial intent, no V2 target. Legacy preserve at cutover, rebuild in 30 days."
/zh/steel-livestock-barn,https://zhongsai-steelstructure.com/zh/steel-livestock-barn,ZH,农业与特种用途钢结构建筑解决方案 | 中赛钢构,农业与特种用途钢结构建筑解决方案,application,MIGRATE_CONTENT,,,Application page (steel-livestock-barn); no V2 equivalent. Evaluate migration or merge into Products/Workshop/Warehouse.,MEDIUM,P1,YES,UNKNOWN,LOW,MEDIUM,USABLE,OK,P2_GROWTH,P2_GROWTH,NO,NO,"Application (steel-livestock-barn): niche intent. Long-term growth, not cutover blocker."
/zh/steel-mining-conveyor,https://zhongsai-steelstructure.com/zh/steel-mining-conveyor,ZH,钢结构矿山输送廊道制造商,矿业输送系统与设备平台钢结构,application,MIGRATE_CONTENT,,,Application page (steel-mining-conveyor); no V2 equivalent. Evaluate migration or merge into Products/Workshop/Warehouse.,MEDIUM,P1,YES,UNKNOWN,LOW,MEDIUM,USABLE,OK,P2_GROWTH,P2_GROWTH,NO,NO,"Application (steel-mining-conveyor): niche intent. Long-term growth, not cutover blocker."
/zh/steel-mining-factory,https://zhongsai-steelstructure.com/zh/steel-mining-factory,ZH,矿业与重型工业钢结构解决方案 | 中赛钢构,矿业与重型工业钢结构解决方案,application,MIGRATE_CONTENT,,,Application page (steel-mining-factory); V2 has only NOINDEX placeholder. Content needs migration before indexable.,HIGH,P0,YES,UNKNOWN,MEDIUM,HIGH,USABLE,OK,P0_CUTOVER,LEGACY_PRESERVED_200,IMPLEMENTED,NO,"Mining factory: V2 page exists but NOINDEX. Old page has real content. Legacy preserve at cutover (keep URL 200 with V2 framework + fact-checked content), then make indexable in 30 days. | P0 implemented in V2-08B: HTTP 200, indexable"
/zh/steel-office-building,https://zhongsai-steelstructure.com/zh/steel-office-building,ZH,预制钢结构办公楼制造商,钢结构办公楼与商业建筑解决方案,application,MIGRATE_CONTENT,,,Application page (steel-office-building); no V2 equivalent. Evaluate migration or merge into Products/Workshop/Warehouse.,MEDIUM,P1,YES,UNKNOWN,LOW,MEDIUM,USABLE,OK,P1_30_DAYS,LEGACY_PRESERVE,YES,NO,"Application (steel-office-building): distinct commercial intent, no V2 target. Legacy preserve at cutover, rebuild in 30 days."
/zh/steel-residential-villa,https://zhongsai-steelstructure.com/zh/steel-residential-villa,ZH,预制钢结构住宅别墅与公寓建筑制造商,预制钢结构住宅别墅,application,MIGRATE_CONTENT,,,Application page (steel-residential-villa); no V2 equivalent. Evaluate migration or merge into Products/Workshop/Warehouse.,MEDIUM,P1,YES,UNKNOWN,LOW,MEDIUM,USABLE,OK,P2_GROWTH,P2_GROWTH,NO,NO,"Application (steel-residential-villa): niche intent. Long-term growth, not cutover blocker."
/zh/steel-school-building,https://zhongsai-steelstructure.com/zh/steel-school-building,ZH,预制钢结构学校建筑制造商,学校与教育建筑钢结构解决方案,application,MIGRATE_CONTENT,,,Application page (steel-school-building); no V2 equivalent. Evaluate migration or merge into Products/Workshop/Warehouse.,MEDIUM,P1,YES,UNKNOWN,LOW,MEDIUM,USABLE,OK,P1_30_DAYS,LEGACY_PRESERVE,YES,NO,"Application (steel-school-building): distinct commercial intent, no V2 target. Legacy preserve at cutover, rebuild in 30 days."
/zh/steel-sports-arena,https://zhongsai-steelstructure.com/zh/steel-sports-arena,ZH,大跨度钢结构体育馆与运动场馆制造商,大跨度钢结构体育馆,application,MIGRATE_CONTENT,,,Application page (steel-sports-arena); no V2 equivalent. Evaluate migration or merge into Products/Workshop/Warehouse.,MEDIUM,P1,YES,UNKNOWN,LOW,MEDIUM,USABLE,OK,P1_30_DAYS,LEGACY_PRESERVE,YES,NO,"Application (steel-sports-arena): distinct commercial intent, no V2 target. Legacy preserve at cutover, rebuild in 30 days."
/zh/steel-supermarket-mall,https://zhongsai-steelstructure.com/zh/steel-supermarket-mall,ZH,商业与公共建筑钢结构解决方案 | 中赛钢构,商业与公共建筑钢结构解决方案,application,MIGRATE_CONTENT,,,Application page (steel-supermarket-mall); V2 has only NOINDEX placeholder. Content needs migration before indexable.,HIGH,P0,YES,UNKNOWN,LOW,MEDIUM,USABLE,OK,P1_30_DAYS,LEGACY_PRESERVE,YES,NO,"Supermarket/mall: V2 page exists but NOINDEX. Commercial intent but narrower than warehouse/workshop. Legacy preserve at cutover, rebuild properly in 30 days."
